sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
1,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.1979154903579382,0.2971803889580784,0.09267361977191454,0.19386513705284114,-0.0453512728376185,0.060374447898193434,0.24706999527668436,0.1406289570926144,0.004692983542536769
2,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.19524517115107212,0.2956849642479758,0.05821609373458311,0.1581038501382745,-0.08573926035414503,0.01246838252169849,0.2411543287331248,0.10788104741595317,-0.03536111378805763
3,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.17033086836741015,0.2709159102318883,0.11714081389970751,0.21776984337794428,-0.018960048646107036,0.08438957971107622,0.22109602785197957,0.16692218758954025,0.033493979057462334
4,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.15529819200463127,0.2581832050745931,0.08179312483414487,0.18582469529391615,-0.02621240034806066,0.07293352028182709,0.21060720868245944,0.13177643291438382,0.026290081597026754
5,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.23579929684130288,0.3379162020249201,0.07942834820474642,0.1814787764413645,-0.05584205393409353,0.046853943175858226,0.2861987722529481,0.12842560072505482,-0.004394349861692569
6,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.15164641422995795,0.2569146120877229,0.06229410026656684,0.17096409462290166,-0.054173621779510045,0.05241833771539506,0.20743218266054078,0.11482701220754288,-0.0013665323433691256
7,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.18633651380372118,0.2879006371510116,0.06658765692693921,0.16714048858428002,-0.04389330823946963,0.05681487811158714,0.23480930059278343,0.11816212854765037,0.002792210429218333
8,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.13887774661985502,0.24235190975073972,0.06015287010698994,0.162650404181429,-0.06802172941180085,0.03743235463399516,0.19261763129515863,0.11149816666999303,-0.013301806075577025
9,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.1464432259938519,0.24583216165911823,0.06268790298843971,0.15978778733634624,-0.0774246771594364,0.02020790089284441,0.19585165198435273,0.106835145174873,-0.028059972084210957
10,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.1863711983783025,0.2914906404579922,0.015978035033816174,0.11710726543526569,-0.03453662865289159,0.06662392370927259,0.23894946404145195,0.06953816252162784,0.01740967176028516
