sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
2,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.4011571523287687,0.48290270391387435,-0.012545808695687166,0.06589736099768051,-0.014549760795866284,0.0630294203940378,0.44448424357047284,0.028154613453545342,0.02597467821003296
2,90,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.427915292390628,0.4963038242982109,-0.02541092158521313,0.03926903478292304,-0.004006418761759556,0.05887962067594138,0.46232584444618635,0.0070482187681616465,0.02783162533651196
2,120,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.43341216344125333,0.488841614263028,-0.019635139148090286,0.035868381508385394,-0.016524704768794973,0.03948911880259076,0.45894471822917055,0.006631417557225963,0.011430732906668116
4,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.390224991993848,0.46907052833951635,-0.0560152752232565,0.02241064223609185,-0.013515653915638082,0.06264339126804153,0.43013319150523466,-0.01711203976845797,0.022014661981392628
4,90,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.40367830317855735,0.4670974167897707,-0.02532467983174036,0.03776175956100902,-0.028937167155920818,0.03390488038567757,0.43444344850492883,0.00599167328188986,0.004581246779133504
7,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.3761111546246482,0.45645080248048686,-0.011319271327334068,0.06922359390775146,-0.039323579638021244,0.04194138456765284,0.414361198849955,0.026381930741368544,-2.6274922092442223e-5
8,60,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.4278700652152259,0.5058282368887018,-0.04251277420585198,0.0396680139585015,-0.029873666301653945,0.047141786791689344,0.4658443287350973,-0.005824143274405596,0.005433371117951061
9,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.44511122042863427,0.5257261102553036,-0.004242472387223251,0.07883905373010125,-0.05795337536468881,0.022843861450790925,0.4828496885594116,0.036579925214806866,-0.018368381583281003
9,90,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.43210411191815,0.4965754990448601,-0.006869586285064955,0.05724249392822994,-0.039441426275332314,0.026123855374334037,0.4661775287958652,0.024174247124038047,-0.004312947562903853
10,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.4139708150458774,0.4971129907510544,-0.015736244403609934,0.066734633511908,-0.041429874703760416,0.039470320999893616,0.4550162025130534,0.021848817854170338,-0.001180487620264457
11,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.40441032075196687,0.48194851184445964,-0.03077848952056489,0.05171495187872077,-0.02783584258046362,0.052779282679582096,0.4405703212271078,0.010328399975439028,0.010016764892282282
11,90,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.40322803482675995,0.46505170272249075,-0.009718068537503677,0.05163398948597381,-0.01495750589052569,0.04911557967662844,0.43524492078504035,0.01992908901303045,0.015773101933569098
12,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.39087969953306656,0.46920372993763343,0.006702875511744921,0.08469324592361854,-0.06722599920148287,0.011386943565946717,0.43324814486812024,0.04551156804990242,-0.027611121473727785
12,90,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.4176503594648346,0.4806726425567506,0.008565902894572486,0.07179933152384721,-0.05436556537971832,0.009089671420161038,0.44905302417581244,0.04252115597848027,-0.02218781518701657
12,120,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.43094871798844175,0.4852570522675112,0.004473832280794954,0.06044971688134715,-0.06214375731694127,-0.004840469813852111,0.45996923675300294,0.032098857214402976,-0.03366490325950515
13,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.38070298289736115,0.4604993224470221,-0.02316739715545979,0.06148625637283078,-0.018999472451160182,0.06137383277551123,0.4186005639681779,0.019064753714738755,0.019245371853070757
