sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
4,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.3298171692025106,0.4096738436057988,-0.06346398376768114,0.014912322910147824,-0.020489554031313084,0.05869762660311423,0.3702513314052415,-0.023975324543415635,0.020705922204517495
4,90,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.34588629381161057,0.4079877243606413,-0.03718636629010397,0.028341512411195813,-0.028384461460912724,0.03661543027623315,0.37573828895816586,-0.0017717355005287846,0.00357824810115629
7,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.31638184916293555,0.39451742590513306,-0.022089807660980343,0.0570143604631293,-0.0423334311112033,0.036234719465171206,0.35575790466485446,0.018152211049570346,-0.0016234692657293816
8,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.3706325286457999,0.4470006841446603,-0.05131692544154365,0.025791068469111056,-0.037269239732357906,0.04277347568113293,0.40809540424336016,-0.013195438539457927,0.004199658509078511
9,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.38476046536537933,0.4643582546448831,-0.013974309598656587,0.0673938643369319,-0.05683094512575204,0.02314568768342201,0.4245108136311586,0.029038516059553685,-0.019140751369456144
9,90,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.37751713792643293,0.441932655780161,-0.014331228672989915,0.05235611834542597,-0.037326017133127165,0.027343513368803363,0.40906893831700325,0.016209874223080817,-0.005519048113817242
11,60,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.34369354275968267,0.4222943138073035,-0.034002802592681736,0.04515650707259039,-0.03187559319385952,0.04754940555940057,0.38236261660354465,0.0020339264388226255,0.007716271278530111
12,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.3353201219158503,0.4104303293241798,0.0018435929113684302,0.07669986195693285,-0.06588754115858475,0.008047323643778359,0.3748998510611442,0.03719578418320798,-0.028696495341604417
12,90,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.3605732516099131,0.42491601160400216,0.0010031470893959726,0.0655108852174231,-0.054579063719968846,0.0066936277446545955,0.39087360768141427,0.03465400640223994,-0.023594027767124184
12,120,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.3727369717184148,0.4269442054525911,-0.004325144193775443,0.05091022360744624,-0.06196770638991678,-0.007323655976000765,0.4014221654634357,0.025006785723693987,-0.03482923769231621
14,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.3296301807074663,0.41266041525186054,-0.0090118376297883,0.068941830353757,-0.054383692895388525,0.024300563439711598,0.37049726404465033,0.03231235214846488,-0.01560291607958165
14,90,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.3440013498885065,0.41109916611745173,-0.006817116929040912,0.062327810548242546,-0.03961876448908758,0.026765566028656484,0.3778709353964787,0.02525725896092004,-0.009599835552542579
15,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.3582995082082866,0.43267825931358306,-0.009654927608228059,0.06738895808464351,-0.03673276544083215,0.04618868339729826,0.39483656892694124,0.03076091351875506,0.003525300638694732
16,60,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.3627640511640844,0.4429881190256512,-0.04104965281583639,0.042816089435277704,-0.05966566221878278,0.020939189975837436,0.40384900543673,-0.0022771314120909954,-0.01966621499387437
16,90,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.3564914564548409,0.4214319012351936,-0.02604433473087464,0.03717838192966849,-0.04020683679061321,0.022680246870549925,0.38909948777941433,0.006197101215835804,-0.008594608342074494
17,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.34315790751493963,0.42441030787822553,-0.008119975428210358,0.07212799264697112,-0.021840917797225634,0.059025863170094284,0.3828948453940791,0.030965879716690604,0.01974443012898062
17,90,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.3511995977748675,0.4131469341971948,-0.002929491388908523,0.06243759032799806,-0.01886163416407144,0.04662397388067829,0.3812111076269232,0.032368082383716267,0.013327530425839932
21,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.34070971225339447,0.4192780556979171,-0.027708630956130742,0.05037893941865451,-0.038368658770580544,0.040538776606289684,0.3817307089416505,0.012316873098919816,-0.001632125052872772
23,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.3616967144913862,0.4382160385350103,-0.026426675166201175,0.0550532473622089,-0.03470589868531132,0.044623334329201625,0.3999066112156123,0.013001650752811412,0.0027836421363906187
26,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.35261531639492344,0.4317919966298359,-0.013973337429079358,0.0631594596772847,-0.06279511537062238,0.014966584899731683,0.38969516634937085,0.025104922259534448,-0.023514947224694965
26,90,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.36204446755843506,0.4296683868511216,-0.003924176560717141,0.058244858965708635,-0.05436866154615372,0.007163180513225564,0.3958864649706929,0.023027367918822775,-0.023242190144647717
26,120,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.3707450446636177,0.42723595002232767,-0.014535551194178264,0.04169409443748201,-0.04478691406504659,0.010628601247674174,0.39738438659650627,0.013677017370426614,-0.015531533426183615
32,60,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.33794114175703516,0.41688423509805145,-0.0220093338729625,0.055016222886889565,-0.027916567503610434,0.049753520653629146,0.37695450453273865,0.012462093962784752,0.010085364239763053
36,60,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.3429030464719191,0.4211161405241362,-0.035358937001928104,0.0440400440090134,-0.056338645971667434,0.021500809456258985,0.3844773795666778,0.005984944235563458,-0.017514172009039247
36,90,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.35299754618410767,0.4172610505755355,-0.014255752651668507,0.04929060957996012,-0.029187931359659414,0.032436094667662785,0.3852118632832338,0.017401784769876007,0.0017127763838442436
38,60,PRESENT,UNDECIDED,UNDECIDED,FALSE,UNDECIDED,0.31815425517140067,0.3970108701776407,-0.014128250073011717,0.059166311454193155,-0.0018772690137259795,0.0740579860062689,0.35876018082733996,0.023677048845808395,0.034435789986719895
