sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
20,90,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4650820287485006,0.5510369139593403,0.1998507556870302,0.2848608925826083,-0.0966699676421846,-0.008806150675253144,0.5115965256268536,0.2409348769409554,-0.050788405632185125
21,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.45226044262873827,0.553557511460532,0.1749418188218001,0.2790399006182085,-0.025904565156706083,0.07184836940192318,0.5018191940819613,0.22992805948939535,0.025236668654173004
22,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4166196438348186,0.5198346908708367,0.23943801309093027,0.3406502040419206,-0.006395199294574105,0.09558359346117185,0.468651959535925,0.2877621099368446,0.041002419469038806
23,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4590461300153363,0.5585827780977568,0.1816976100319549,0.28047565468994207,-0.062060766814269475,0.03986430200793206,0.5053967742962782,0.22844911484262775,-0.013564489679201446
24,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.43532426705145677,0.5388928360924098,0.21587314002511643,0.31462207373113205,-0.06642712825967456,0.03459781746159174,0.4865063993401748,0.264351921251702,-0.014013444732270184
25,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4491336158684502,0.5515770890706647,0.2072557923118561,0.3077558960339109,-0.05761734988785755,0.04271289484236551,0.5004017754804585,0.25056558740159307,-0.006789159362271928
26,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4710289854144107,0.5762392056475047,0.17765873144285266,0.2793988959151342,-0.06694714044142613,0.03208593600371268,0.5246384943356248,0.2309200477083342,-0.01541276593958208
27,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.42715195488156227,0.5266177879145124,0.21688603724237154,0.31902788213888544,-0.02695970644977208,0.07660470991242374,0.47708735201830094,0.2667597248879513,0.023411879883244058
28,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.428499440444879,0.5304717540089295,0.201679814025689,0.2996125472480379,-0.01296086555996212,0.08461220921970208,0.4815884263585657,0.2527112843073323,0.03528448353358114
29,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4729917864400543,0.5712164814318735,0.16636276367072256,0.27154459704970946,-0.052781061696750786,0.05362811175720139,0.5180243969316237,0.21911879136725554,0.002074600186696683
30,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4450588780905535,0.5433097020086378,0.19734488203555006,0.29152096360461593,-0.08815252299591014,0.011048994239192256,0.49579042004383167,0.24132798407573328,-0.03719282339938395
31,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.44109963340567826,0.5442942053166544,0.17714292600388248,0.2787068490814173,-0.032083537592459965,0.07033821909296789,0.49629204392753606,0.2272875913619161,0.017527115183383287
32,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.43905919861107945,0.5446710687580703,0.20080929279789,0.3044051214651151,-0.06732428312180283,0.03458950179215675,0.49384594841572915,0.2555040451646239,-0.01662137140679562
33,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.3805883222441716,0.47902781435143005,0.18785145424518662,0.2909237950333755,-0.003210479333623839,0.09650833225247846,0.4310880995005381,0.23601291059809454,0.04691602415235084
34,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.47162585620037006,0.5717603071488453,0.18656584493326134,0.2874599518134227,-0.056409701967534975,0.049640397462616614,0.5240413842717135,0.23616436992709197,-0.005091288693401021
35,60,PRESENT,PRESENT,UNDECIDED,FALSE,UNDECIDED,0.44245205988793124,0.5433815396629312,0.1780552562816708,0.2816241859937397,0.00477746179036298,0.11046538655409854,0.4917210765134079,0.23102721069635285,0.05857369266152772
35,90,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4598940462418116,0.5439073940759186,0.20448587025329718,0.28993677319743705,-0.004843807457576954,0.08026579858615546,0.5020071876422681,0.24575811888024998,0.03652935450297273
36,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4320371549327799,0.5285230158612032,0.24467102633110321,0.3463643671391844,-0.013381954801174212,0.08142365002999064,0.47758002828992385,0.29400677142337783,0.03466661651182722
37,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.4345531214935302,0.5351220604075716,0.19370217580022014,0.29420022764361403,-0.024034356965294768,0.074767117661794,0.4809799480814098,0.24084879777272283,0.027552604441737242
38,60,PRESENT,PRESENT,ABSENT,TRUE,DECIDED,0.39615781986221593,0.4980538324074141,0.16787772242832627,0.27068875716206614,-0.07044257055377395,0.032369353266868295,0.44740578933573383,0.21818516072603908,-0.021992478698557756
