sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
67,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.24822235898616493,0.3542346042865438,-0.05329062954942537,0.05904653777209473,-0.07406366619384114,0.04149032281885251,0.30128664078078154,-0.0036933944249559637,-0.019758260228579762
68,30,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.19718803258768303,0.312998936613549,0.018740945920487084,0.12681050118124795,-0.07207248878031719,0.03605164185741205,0.2566960826001459,0.06829304893694142,-0.018999924442690216
69,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.1912748379442489,0.3071760976585492,-0.02577658405690142,0.08912231324469158,-0.07911743484223754,0.029567011226775852,0.2481995141644034,0.030179116221082856,-0.022212053878843854
70,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2668862900940148,0.37208757260270764,-0.08355044440757597,0.023644234535276615,-0.009695206326426953,0.09289065383157571,0.3212805860026112,-0.02478448159596978,0.04403648715060098
71,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.223685789364825,0.33453208382051247,-0.03336580952782128,0.07839524710986515,-0.055080541944226735,0.056636924760949,0.28183894509865476,0.02835266707714236,0.00397875809149419
72,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.18598931076914704,0.3119793899954402,-0.029892476123579204,0.09032418857053215,-0.06564726298554507,0.05811571108591157,0.2552276446340392,0.03288308939794407,-0.0010187870948334047
73,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2040740494932435,0.31252658610928535,-0.01964950136736912,0.09511614167177815,-0.03227843562232596,0.08770574327655922,0.257720014436634,0.0428076080050413,0.02808137980629318
74,30,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.22806284886351236,0.3372873496994564,-0.009625529629005092,0.1014776108236786,-0.05963862710010048,0.055758025440470815,0.2846126403856211,0.04667086397640318,-0.0034731422989391653
75,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.22789680477502658,0.3348509903548283,-0.04918878943521207,0.06024492320836822,-0.05019888191158978,0.060598106188445494,0.27838157036520883,0.005031398724292876,0.0035760578751066895
76,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.20339883497662709,0.3155034478279949,-0.017899554548893415,0.09191303816894765,-0.07145904150292953,0.03340207956567498,0.2588612619543262,0.033309670578756584,-0.017771531761821464
77,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.23654651353881156,0.3533195505337939,-0.03481845155956098,0.0829154223764389,-0.09209852316026451,0.025077897434991725,0.2945498627318,0.023853993218582094,-0.03340272681210045
78,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.22758106254738014,0.3400668978973054,-0.041166356550802974,0.07192983953462984,-0.03484020037649005,0.08015644485358345,0.2791902783463886,0.01998338306196356,0.027177716147587086
79,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.19270587322390126,0.307562453978251,-0.06311597697650784,0.05697795949837353,-0.026663019213279543,0.08538947366498695,0.2470651080160392,-0.006811296558113573,0.03438155662582622
80,30,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.2565005391855304,0.36649780880780153,-0.011285803294164343,0.1063394830884318,-0.07901392400106194,0.039141638462456496,0.31132904185027765,0.04830323054875589,-0.01929844839426548
81,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.21641986335015378,0.33358984357292193,-0.05257043943674955,0.06683817979029094,-0.06015866101116768,0.04457499315716204,0.27199107663171,0.005944162852798892,-0.006888215743279973
82,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.18260815807777314,0.29753728950281627,-0.04743403611538238,0.0668713423782844,-0.046695880399267725,0.07441593323936227,0.24254773119528508,0.013311569044675585,0.010418525660202203
83,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2447361643552652,0.3601232099349409,-0.04523478533515696,0.07453598706264858,-0.03413826961666633,0.07981585182933024,0.30232273823631456,0.013746433105682663,0.025323124745783333
84,30,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.2698752110952835,0.39065713333617935,-0.0092793038259146865,0.10622974360278786,-0.0680124980679781,0.04983114150261425,0.3358748467188278,0.050758205343239854,-0.00705251962070482
85,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2596478876620708,0.3764357030953186,-0.07354475372746777,0.04856694669544703,-0.05202573910375358,0.06321750891929062,0.3174681449647326,-0.008945680521427248,0.007756231323370557
86,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2668929605791477,0.3779236415416056,-0.0596602099121496,0.05676902778259196,-0.04772342745978525,0.06892048202650136,0.3134950442603828,-0.008374665613718989,0.0097996792172228
87,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2514373257397982,0.3650005736707265,-0.08854834483462681,0.02454061407882438,-0.032053667394793706,0.08145559285652773,0.30918128728495414,-0.03058458831724168,0.022635369621982718
88,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.20567566331131118,0.3221889734157522,-0.09081256825347567,0.02057218298078714,-0.05444526036399844,0.060940627227179356,0.2649002376634272,-0.033791944564812805,0.0068217945602475774
