sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
1,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.17393049073702915,0.2808949875468788,-0.04768025499249304,0.06468882964990069,0.010270838868429305,0.12318688379470585,0.22553135536022334,0.0023081198955308625,0.07155121346826003
1,45,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.17247761273342543,0.2684987393904631,-0.06238878596648623,0.03189000378763207,0.04143546259134542,0.1284244210403624,0.22122991037396,-0.015288868426692595,0.08740003871954291
1,60,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.18098649722227342,0.255851778276645,-0.0426019973059199,0.033251898473025426,0.03445990012918265,0.11088631524722818,0.2180602028326965,-0.0020020786221403844,0.07064940493246205
1,75,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.17727657661564497,0.2515156034865273,-0.017247206774679058,0.05350281637033044,0.03545987629526817,0.10828785366201459,0.21549105977291924,0.018116701458397815,0.07406336487790001
1,90,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.17748775521241023,0.24268081803906752,-0.011095200101970931,0.05317309781893101,0.04498435888769703,0.112565236758803,0.20992670584700276,0.022066277811887566,0.0783640298989907
1,105,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.1743036901340099,0.23656908476891875,-0.022700663296318285,0.03928156536051944,0.0493959396063364,0.10799484596453192,0.20606641671560463,0.010230196357750103,0.080079981040857
1,120,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.18274173581809697,0.24113430282671444,-0.014456482903873136,0.04106583114190024,0.05545610898131023,0.11187252719968939,0.2149538493215943,0.013943995938722321,0.08599786151433972
2,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.13214128861096527,0.25157485894503007,-0.05428405891852098,0.06585469872714576,0.05990689413560166,0.17803322251402637,0.18798300477913243,0.006949328080312683,0.12087108044524668
2,45,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.136447131896368,0.22479652387968574,-0.017103873034318373,0.07029884885444156,0.06834768111126852,0.1559976578384173,0.17776307151577858,0.026328716321825932,0.11026743444912662
2,60,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.15280157368112626,0.23388609992225431,-0.01883578513629458,0.05767956184384801,0.05230689910149261,0.13375598150849324,0.19484254276795987,0.019177406371870535,0.09226387956569643
2,75,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.16570602440863827,0.23393056986595073,-0.03489011483576701,0.037704867510307216,0.06320720462923876,0.1366996087199284,0.19930001833162103,-3.2172357318714103e-4,0.09825250282354937
2,90,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.1801508227680647,0.2471811457412689,-0.03223312738563672,0.03368612723564918,0.06389851749344005,0.1258615333551709,0.21277011265267548,-8.830938269072786e-4,0.09388474960302452
2,105,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.18117815874778664,0.2404355094669158,-0.02527330602195943,0.032898933054615304,0.04202655133162103,0.1038634694432105,0.21225047727875834,0.00194481786835808,0.07248143405239046
2,120,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.18022739009197852,0.23839609311960328,-0.02881112100314312,0.025845318730872757,0.05102875401288806,0.1074694285112655,0.210262089700373,-0.0018409940573198404,0.07749000243692285
3,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.1238459074674268,0.23630686980819324,-0.027960271302098022,0.0887611053175732,-0.008436425301169836,0.10885039237646818,0.17688312064660736,0.027981842467336874,0.0542737306725792
